candidate_id,item_text,description,provider,giro,source,source_file,folio,siblings,top1_conf,audited,verdict,audit_reason
OQ-03459,GG-COPLA HI-HI GALV 2 -@,GG-COPLA HI-HI GALV 2 -@,DORIS IVONNE CASTILLO KANTER,Ferretería,COMPRAS,DTE_033_000000235712_66554732.xml,235712,HDPE-TERMINAL HE 25MMX3 4 COMPRESION -@ - HDPE-TERMINAL HE 25MMX3 4 COMPRESION -@; HDPE-TERMINAL HI COMPRESION 32MM X 1-@ - HDPE-TERMINAL HI COMPRESION 32MM X 1-@; -BUSHING REDUCCION HE-HI 1 X 3 4 -@ - -BUSHING REDUCCION HE-HI 1 X 3 4 -@; VALVULA COMPACTA HI 3/4 60893 -@ - VALVULA COMPACTA HI 3/4 60893 -@; FILTRO AGUA PVC NEGRO 2 PULG. PRAKTUS -@ - FILTRO AGUA PVC NEGRO 2 PULG. PRAKTUS -@; VALVULA,0.8500,N,,
OQ-03460,PL-TERMINAL HE 3 4 PLANSA -@,PL-TERMINAL HE 3 4 PLANSA -@,DORIS IVONNE CASTILLO KANTER,Ferretería,COMPRAS,DTE_033_000000230097_66554732.xml,230097,-BUSHING REDUCCION HE-HI 1 X 3 4 -@ - -BUSHING REDUCCION HE-HI 1 X 3 4 -@; PL-TERMINAL HE 3 4 PLANSA -@ - PL-TERMINAL HE 3 4 PLANSA -@; FU-TERMINAL HE 1 2 X 20MM METALICO PEGAR PPR -@ - FU-TERMINAL HE 1 2 X 20MM METALICO PEGAR PPR -@; FU-TERMINAL HI 1 2 X 20MM METALICO PEGAR PPR -@ - FU-TERMINAL HI 1 2 X 20MM METALICO PEGAR PPR -@; FU-LLAVE PASO METALICA MANILLA ROJA (20 mm) HOFFENS 90101 -@ - FU-,0.8500,N,,
OQ-03461,JUEGO DUCHA EUROSPRAY CROMO - DUSCHY,JUEGO DUCHA EUROSPRAY CROMO - DUSCHY,COMERCIAL HARCHA SPA,FERRETERIA,COMPRAS,DTE_033_000001158729_770711002.xml,1158729,JUEGO DUCHA EUROSPRAY CROMO - DUSCHY - JUEGO DUCHA EUROSPRAY CROMO - DUSCHY; LAVAPLATO 0.80 X 0.50 MT 1C/1E DER.P/MONOBLOCK - LAVAPLATO 0.80 X 0.50 MT 1C/1E DER.P/MONOBLOCK; MUEBLE LAVAPLATOS DERECHO 80X50X81 CM COIGUE/CHOC - MUEBLE LAVAPLATOS DERECHO 80X50X81 CM COIGUE/CHO; MONOMANDO LAVAPLATO VERT. PLUMBER CINCINNATI MOSAICO 20CI5603000 - MONOMANDO LAVAPLATO VERT. PLUMBER; SIFON LOA S/C ENTRADA ,0.9500,N,,
OQ-03462,RETIRO DE BOMBA E INSTALA,,WALDEMAR ORLANDO VARGAS CARDENAS,INST POZOS DE AGUA MANT Y REPUESTOS INST ELECT BOMBE,COMPRAS,DTE_033_000000000384_5491878K.xml,384,LAVADO POZO; CAMBIAR TABLERO ELECT.; CAMBIAR PRESOSTATO; SERVICIO CAMION GRUA; GASTOS TRASLADO CAMION; OBRA DE MANO - MANTENCION POZO PROFUNDO,0.9800,N,,
OQ-03463,"UNION PLANSA 1/2"" - HOFFENS","UNION PLANSA 1/2"" - HOFFENS",COMERCIAL HARCHA SPA,FERRETERIA,COMPRAS,DTE_033_000001182279_770711002.xml,1182279,"ABRAZADERA SEBCOR 3/4"" - ABRAZADERA SEBCOR 3/4""; TEE PLANSA 1/2"" - HOFFENS - TEE PLANSA 1/2"" - HOFFENS; TERMINAL HE PLANSA 1/2 "" - HOFFENS - TERMINAL HE PLANSA 1/2 "" - HOFFENS; UNION PLANSA 1/2"" - HOFFENS - UNION PLANSA 1/2"" - HOFFENS; MANGUERA MALLAFLEX JARDIN 1/2""(5 MT) - MANGUERA MALLAFLEX JARDIN 1/2""(5 MT)",0.9200,N,,
OQ-03464,Mantención Sistema,"de agua en Sala de Ordeña en fundo Yutreco, El Maiten y Raices.",INSTALACIÓN Y SERVICIOS DE BOMBAS DE POZO AQUAOSORNO SPA,"SERV.MONT.DE BOMBAS DE AGUA,OBRAS MENORES,VENTA ART.FERRET.Y MAT.CONST",COMPRAS,DTE_033_000000000276_775351055.xml,276,"Mantención Sistema - de agua en Sala de Ordeña en fundo Yutreco, El Maiten y Raices.",0.9900,N,,
OQ-03465,PL-REDUCCION 1 1 2 X 1 1 4 PLANSA -@,PL-REDUCCION 1 1 2 X 1 1 4 PLANSA -@,DORIS IVONNE CASTILLO KANTER,Ferretería,COMPRAS,DTE_033_000000240122_66554732.xml,240122,PL-REDUCCION 1 1 2 X 1 1 4 PLANSA -@ - PL-REDUCCION 1 1 2 X 1 1 4 PLANSA -@; ABRAZADERA MANGUERA 1/2 P AB-4 AB-6 -@ - ABRAZADERA MANGUERA 1/2 P AB-4 AB-6 -@,0.9300,N,,
OQ-03480,REPUESTO MALLA 1 1/2 - 2 PULG - 120 MESH AZUD RESPUE -@,REPUESTO MALLA 1 1/2 - 2 PULG - 120 MESH AZUD RESPUE -@,DORIS IVONNE CASTILLO KANTER,Ferretería,COMPRAS,DTE_033_000000243075_66554732.xml,243075,HDPE-COPLA COMPRESION 50MM -@ - HDPE-COPLA COMPRESION 50MM -@; HDPE-COPLA COMPRESION 63MM -@ - HDPE-COPLA COMPRESION 63MM -@; HDPE-TEE COMPRESION 63MM -@ - HDPE-TEE COMPRESION 63MM -@; REPUESTO MALLA 1 1/2 - 2 PULG - 120 MESH AZUD RESPUE -@ - REPUESTO MALLA 1 1/2 - 2 PULG - 120 MESH A; VALVULA BOLA OTRA HI-HI 2 TAUMM 060188002 -@ - VALVULA BOLA OTRA HI-HI 2 TAUMM 060188002 -@; FILTRO AGUA PVC NEGR,0.8000,N,,
OQ-03481,.,Servicio reparacion bomba ksb fundo maiten,COOPERATIVA AGRICOLA Y DE SERVICIOS LTDA,"CRIA DE GANADO Y BOVINO, ESTACION SERV.",COMPRAS,DTE_033_000004891066_823926006.xml,4891066,. - Servicio reparacion bomba ksb fundo maiten,0.9000,N,,
OQ-03482,LLAVE DE PASO PARA GAS HI-HE 1/2 H-FULL -@,LLAVE DE PASO PARA GAS HI-HE 1/2 H-FULL -@,DORIS IVONNE CASTILLO KANTER,Ferretería,COMPRAS,DTE_033_000000218511_66554732.xml,218511,FLEXIBLE AGUA 1 2 X 1 2 HI-HI 40CM YTS F40HI-@ - FLEXIBLE AGUA 1 2 X 1 2 HI-HI 40CM YTS F40HI-@; K12-NIPLE HE-HE 1 2 -@ - K12-NIPLE HE-HE 1 2 -@; REGULADOR DE GAS BAJA PRESION PROV -@ - REGULADOR DE GAS BAJA PRESION PROV -@; LLAVE DE PASO PARA GAS HI-HE 1/2 H-FULL -@ - LLAVE DE PASO PARA GAS HI-HE 1/2 H-FULL -@,0.7500,N,,
OQ-03486,BOMBA DOSIFICADORA GRANDE,,HGS DAIRY SOLUTIONS SPA,"INSTALACION,MANTENCION,REPARACION MAQUINARIA AGROPECUARIA,FORESTAL",COMPRAS,DTE_033_000000026349_761757865.xml,26349,,0.7500,N,,
