candidate_id,item_text,description,provider,giro,source,source_file,folio,siblings,top1_conf,audited,verdict,audit_reason
OQ-03173,Apoyo Huerto Tineo Feb,,HSV SPA,"CULTIVO, COMPRA Y VENTA DE ALIMENTOS AGRICOLAS Y TERAPIAS NATURALES.",COMPRAS,DTE_033_000000000376_77991139K.xml,376,,0.7000,Y,EXP-15.5,wave2_review
OQ-03174,PIRIMOR,BOLSA 1 KG|,Tattersall AgroInsumos S.A.,Distribución de Insumos y Maquinaria Agrícola,COMPRAS,DTE_033_000000663216_967754005.xml,663216,PIRIMOR - BOLSA 1 KG|,0.6000,Y,EXP-6.5,wave2_review
OQ-03175,Acompañamiento,,HSV SPA,"CULTIVO, COMPRA Y VENTA DE ALIMENTOS AGRICOLAS Y TERAPIAS NATURALES.",COMPRAS,DTE_033_000000000185_77991139K.xml,185,,0.6500,Y,EXP-15.5,wave2_review
OQ-03180,SEMILLA BALLICA ARRAY NEA2 AGR X 25 KG,SEMILLA BALLICA ARRAY NEA2 AGR X 25 KG,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,FABR. Y DIST.PROD.LACTEOS VTAS. INSAGRIC,COMPRAS,DTE_033_000028273812_810941006.xml,28273812,SEMILLA BALLICA ARRAY NEA2 AGR X 25 KG - SEMILLA BALLICA ARRAY NEA2 AGR X 25 KG; SEMILLA TREBOL BLANCO KOTUKU X 4 KG - SEMILLA TREBOL BLANCO KOTUKU; SEMILLA TREBOL BLANCO RURU X 4 KG - SEMILLA TREBOL BLANCO RURU,0.7500,Y,EXP-8.4,wave2_review
OQ-03181,SEMILLA BALLICA COLUN 4X5 X 25 KG,SEMILLA BALLICA COLUN 4X5 AGRICOTE,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,FABR. Y DIST.PROD.LACTEOS VTAS. INSAGRIC,COMPRAS,DTE_033_000029156484_810941006.xml,29156484,SEMILLA BALLICA COLUN 4X5 X 25 KG - SEMILLA BALLICA COLUN 4X5 AGRICOTE,0.9500,Y,EXP-8.2,2step_review
OQ-03188,SEMILLA BALLICA FORGE AGR X 25 KG,SEMILLA BALLICA FORGE AGR X 25 KG,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,FABR. Y DIST.PROD.LACTEOS VTAS. INSAGRIC,COMPRAS,DTE_033_000028912579_810941006.xml,28912579,SEMILLA BALLICA FORGE AGR X 25 KG - SEMILLA BALLICA FORGE AGR X 25 KG,0.8500,Y,EXP-8.4,wave2_review
OQ-03191,"MALLA PARA BOLO TOTAL COVER 1,25 X 3000 MT",ROLLO|SOLICITADO POR PILAR LOBOS. CANCELAN EN 3 CUOTAS IGUALES,Tattersall AgroInsumos S.A.,Distribución de Insumos y Maquinaria Agrícola,COMPRAS,DTE_033_000000663673_967754005.xml,663673,"FILM PARA BOLO WINPACK 750MM X 1500MT BLANCO - ROLLO 1500 MT|SOLICITADO POR PILAR LOBOS. CANCELAN EN; MALLA PARA BOLO TOTAL COVER 1,25 X 3000 MT - ROLLO|SOLICITADO POR PILAR LOBOS. CANCELAN EN 3 CUOTAS ",0.9500,Y,EXP-4.2,2step_review
OQ-03192,SEMILLA BALLICA TAMA CTE X 25 KG,SEMILLA BALLICA TAMA CTE,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,FABR. Y DIST.PROD.LACTEOS VTAS. INSAGRIC,COMPRAS,DTE_033_000028912965_810941006.xml,28912965,SEMILLA BALLICA DAIRY PRIME DES X 25 KG - SEMILLA BALLICA DAIRY PRIME DES X 25 KG; SEMILLA TREBOL BLANCO RURU X 4 KG - SEMILLA TREBOL BLANCO RURU; SEMILLA TREBOL BLANCO KOTUKU X 4 KG - SEMILLA TREBOL BLANCO KOTUKU; SEMILLA BALLICA TAMA CTE X 25 KG - SEMILLA BALLICA TAMA CTE,0.9800,Y,REJECT,2step_review
OQ-03196,SEMILLA BALLICA DAIRY PRIME DES X 25 KG,SEMILLA BALLICA DAIRY PRIME DES X 25 KG,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,FABR. Y DIST.PROD.LACTEOS VTAS. INSAGRIC,COMPRAS,DTE_033_000028912544_810941006.xml,28912544,SEMILLA BALLICA DAIRY PRIME DES X 25 KG - SEMILLA BALLICA DAIRY PRIME DES X 25 KG; SEMILLA TREBOL BLANCO RURU X 4 KG - SEMILLA TREBOL BLANCO RURU; SEMILLA TREBOL BLANCO KOTUKU X 4 KG - SEMILLA TREBOL BLANCO KOTUKU,0.9500,Y,EXP-8.1,2step_review
OQ-03216,MOVIMIENTOS DE BOLOS,,AGRÍCOLA J-S-E LIMITADA,ACTIVIDADES APOYO AGRICULTURA,COMPRAS,DTE_033_000000000322_769874577.xml,322,CONFECCION BOLOS PELLECO,0.8500,Y,EXP-4.2,wave2_review
OQ-03218,SEMILLA BALLICA TAMA CTE DES X 25 KG,SEMILLA BALLICA TAMA CTE DES,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,FABR. Y DIST.PROD.LACTEOS VTAS. INSAGRIC,COMPRAS,DTE_033_000029069795_810941006.xml,29069795,SEMILLA BALLICA TAMA CTE DES X 25 KG - SEMILLA BALLICA TAMA CTE DES,0.9500,Y,EXP-8.2,2step_review
OQ-03223,MOSKIMIC FORTE - 3 LT,,COOPERATIVA AGRICOLA LECHERA STGO.,VENTA AL POR MAYOR DE MATERIAS PRIMAS AGRICOLAS,COMPRAS,DTE_033_000002517403_816432006.xml,2517403,,0.8500,Y,EXP-7.0,wave2_review
