candidate_id,item_text,description,provider,giro,source,source_file,folio,siblings,top1_conf,audited,verdict,audit_reason
OQ-03623,VENTA DE VACAS,DESDE RAICES FMA 112626628,ANTILLANCA SPA,"AGRICOLA, SERVICIOS Y ASESORIAS FINANCIERAS Y ECONOMICAS,CRIA DE GANADO PRODUCCI",VENTAS,DTE_033_000000001121_190858219.xml,1121,VENTA DE VACAS - DESDE RAICES FMA 112626628,0.9500,Y,ING-0.2,2step_review
OQ-03624,VENTA DE VACAS,25 VACAS NOTA VENTA 22599-A,ANTILLANCA SPA,"AGRICOLA, SERVICIOS Y ASESORIAS FINANCIERAS Y ECONOMICAS,CRIA DE GANADO PRODUCCI",VENTAS,DTE_033_000000001122_965202706.xml,1122,VENTA DE VAQUILLAS - 23 VAQUILLAS NV 22599-A; VENTA DE VACAS - 25 VACAS NOTA VENTA 22599-A,0.9500,Y,ING-0.3,2step_review
OQ-03625,VENTA DE VACAS,DESDE YUTRECO FMA 121613949,ANTILLANCA SPA,"AGRICOLA, SERVICIOS Y ASESORIAS FINANCIERAS Y ECONOMICAS,CRIA DE GANADO PRODUCCI",VENTAS,DTE_033_000000001123_190858219.xml,1123,VENTA DE VACAS - DESDE YUTRECO FMA 121613949,0.9500,Y,ING-0.2,2step_review
OQ-03626,VENTA DE VACAS,DESDE RAICES FMA 104521773,ANTILLANCA SPA,"AGRICOLA, SERVICIOS Y ASESORIAS FINANCIERAS Y ECONOMICAS,CRIA DE GANADO PRODUCCI",VENTAS,DTE_033_000000001179_190858219.xml,1179,VENTA DE VACAS - DESDE RAICES FMA 104521773,0.9500,Y,ING-0.2,2step_review
OQ-03629,VENTA DE VACAS,DESDE YUTRECO FMA 094247529,ANTILLANCA SPA,"AGRICOLA, SERVICIOS Y ASESORIAS FINANCIERAS Y ECONOMICAS,CRIA DE GANADO PRODUCCI",VENTAS,DTE_033_000000001201_944240004.xml,1201,VENTA DE VACAS - DESDE YUTRECO FMA 094247529,0.9500,Y,ING-0.2,2step_review
OQ-03631,VENTA DE VACAS,DESDE YUTRECO FMA 173815945,ANTILLANCA SPA,"AGRICOLA, SERVICIOS Y ASESORIAS FINANCIERAS Y ECONOMICAS,CRIA DE GANADO PRODUCCI",VENTAS,DTE_033_000000001205_190858219.xml,1205,VENTA DE VACAS - DESDE YUTRECO FMA 173815945,0.9800,Y,ING-0.2,2step_review
OQ-03632,VENTA DE VACAS,DESDE YUTRECO FMA 143036721 DESDE RAICES FMA 142616088,ANTILLANCA SPA,"AGRICOLA, SERVICIOS Y ASESORIAS FINANCIERAS Y ECONOMICAS,CRIA DE GANADO PRODUCCI",VENTAS,DTE_033_000000001208_190858219.xml,1208,VENTA DE VACAS - DESDE YUTRECO FMA 143036721 DESDE RAICES FMA 142616088,0.9800,Y,ING-0.2,2step_review
OQ-03633,VENTA DE VACAS,DESDE EL MAITEN FMA 173831778,ANTILLANCA SPA,"AGRICOLA, SERVICIOS Y ASESORIAS FINANCIERAS Y ECONOMICAS,CRIA DE GANADO PRODUCCI",VENTAS,DTE_033_000000001209_782094653.xml,1209,VENTA DE VACAS - DESDE EL MAITEN FMA 173831778,0.9800,Y,ING-0.2,2step_review
OQ-03634,VENTA DE VACAS,desde RAICES FMA 174646744 desde YUTRECO FMA 174314556,ANTILLANCA SPA,"AGRICOLA, SERVICIOS Y ASESORIAS FINANCIERAS Y ECONOMICAS,CRIA DE GANADO PRODUCCI",VENTAS,DTE_033_000000001213_190858219.xml,1213,VENTA DE VACAS - desde RAICES FMA 174646744 desde YUTRECO FMA 174314556,0.9800,Y,ING-0.2,2step_review
OQ-03635,VENTA DE VACAS,DESDE YUTRECO FMA 155958330,ANTILLANCA SPA,"AGRICOLA, SERVICIOS Y ASESORIAS FINANCIERAS Y ECONOMICAS,CRIA DE GANADO PRODUCCI",VENTAS,DTE_033_000000001216_190858219.xml,1216,VENTA DE VACAS - DESDE YUTRECO FMA 155958330,0.9500,Y,ING-0.2,2step_review
OQ-03636,VENTA DE VACAS,DESDE YUTRECO FMA 155748945,ANTILLANCA SPA,"AGRICOLA, SERVICIOS Y ASESORIAS FINANCIERAS Y ECONOMICAS,CRIA DE GANADO PRODUCCI",VENTAS,DTE_033_000000001219_190858219.xml,1219,VENTA DE VACAS - DESDE YUTRECO FMA 155748945,0.9500,Y,ING-0.2,2step_review
OQ-03654,RECUPERACION SANEAMIENTOS DECOMISOS,,Tattersall Ganado S.A.,Remates y comercialización de ganado y bienes muebles,COMPRAS,DTE_033_000002513374_944240004.xml,2513374,COMISION BOVINOS REPOSICION; RECUPERACION OTROS INGRESOS; RECUPERACION GASTOS SAG,0.7000,Y,ING-0.6,wave2_review
OQ-03657,RECUPERACION GASTOS SAG,,Tattersall Ganado S.A.,Remates y comercialización de ganado y bienes muebles,COMPRAS,DTE_033_000002513374_944240004.xml,2513374,COMISION BOVINOS REPOSICION; RECUPERACION SANEAMIENTOS DECOMISOS; RECUPERACION OTROS INGRESOS,0.8500,Y,ING-0.5,wave2_review
OQ-03663,VACAS EN CONTROL,,COOPERATIVA AGRICOLA Y DE SERVICIOS LTDA,"CRIA DE GANADO Y BOVINO, ESTACION SERV.",COMPRAS,DTE_033_000004882468_823926006.xml,4882468,,0.8500,Y,ING-0.5,wave2_review
