candidate_id,item_text,description,provider,giro,source,source_file,folio,siblings,top1_conf,audited,verdict,audit_reason
OQ-02041,Flete 2 vacas fdo feria.,,HECTOR RAUL MANCILLA LOPEZ,"TRANSPORTE DE CARGA,AGRICULTOR",COMPRAS,DTE_033_000000002038_105184204.xml,2038,,0.9500,Y,EXP-15.3,2step_review
OQ-02046,Flete 32 vacas fdo Raices,A feria Tattersall Rio bueno.,HECTOR RAUL MANCILLA LOPEZ,"TRANSPORTE DE CARGA,AGRICULTOR",COMPRAS,DTE_033_000000001985_105184204.xml,1985,Flete 32 vacas fdo Raices - A feria Tattersall Rio bueno.,0.9500,Y,EXP-15.3,2step_review
OQ-01756,CARGOS ADICIONALES,CARGOS ADICIONALES~,ARRENDADORA DE VEHICULOS SOCIEDAD ANONIMA,ARRIENDO COMERCIALIZACION MANTENCION Y REPARACION VEHICULOS AUTOMOTRICES,COMPRAS,DTE_033_000000508171_772252005.xml,508171,ARRIENDO DE VEHICULOS - ARRIENDO DE VEHICULOS~; CARGOS ADICIONALES - CARGOS ADICIONALES~,0.8500,N,,
OQ-01831,traslado,traslado de terneros desde fundo raíces ubicado en rio bueno hacia fundo bramadero,ANDRES ALONSO PRIETO SEGUEL,ARRIENDO RETROEXCAVADORA NIVELACIONES Y EXCAVACIONES- TRANSPORTES,COMPRAS,DTE_033_000000000074_138188035.xml,74,traslado - traslado de terneros desde fundo raíces ubicado en rio bueno hacia fundo bramadero,0.9500,Y,EXP-15.3,2step_review
OQ-01912,Nombre ítem 1,,COMERCIALIZADORA S Y S SPA,"VENTA DE PARTES, PIEZAS Y ACCESORIOS PARA VEHICULOS AUTOMOTORES",COMPRAS,DTE_033_000000002296_777660519.xml,2296,,0.7500,N,,
OQ-01913,Servicio de traslado mas,descarga,TRANSPORTES OJEDA SPA,TRANSPORTE DE CARGA POR CARRTERA,COMPRAS,DTE_033_000000000343_77913086K.xml,343,Servicio de traslado mas - descarga,0.9000,N,,
OQ-02177,1 flete materiales,desde Harcha a s Guzman,DELFIN AROS ESTRADA,TRANSPORTE DE CARGA Y AGRICULTOR ARRENDATARIO,COMPRAS,DTE_033_000000000235_83061812.xml,235,1 flete materiales - desde Harcha a s Guzman,0.9000,N,,
OQ-02193,MOVIMIENTOS DE BOLOS,,AGRÍCOLA J-S-E LIMITADA,ACTIVIDADES APOYO AGRICULTURA,COMPRAS,DTE_033_000000000311_769874577.xml,311,FERTILIZACION,0.6500,N,,
OQ-02217,SER- ECOTASA SUB. CATEGORíA G4,SER- ECOTASA SUB. CATEGORíA G4,AUTOMOTRIZ SALFA SUR LIMITADA,VENTA AL POR MAYOR DE VEHICULOS AUTOMOTORES EXCEPTO MOTOCICLETAS,COMPRAS,DTE_033_000000786171_936880002.xml,786171,NEU-PIRELLI-14.9-24TT TM95 8PR - NEU-PIRELLI-14.9-24TT TM95 8PR; SER- ECOTASA SUB. CATEGORíA G4 - SER- ECOTASA SUB. CATEGORíA G4; CAM-CAMARA 24 14.9/13 TR218A - CAM-CAMARA 24 14.9/13 TR218A; SER-MONTAJE AGRICOLA & OTR DELANTEROS - SER-MONTAJE AGRICOLA & OTR DELANTEROS,0.7000,N,,
OQ-02218,Traslado de maquina,"Trabajos en campo Las Quemas, Futrono",GUARDA SPA,ALQUILER DE MAQUINARIA PESADA,COMPRAS,DTE_033_000000000076_779055051.xml,76,"Excavadora; Traslado de maquina - Trabajos en campo Las Quemas, Futrono",0.8000,N,,
OQ-02241,TRASLADO DE BOLOS,BRAMADERO AL MAITEN,SERVICIOS VITAP SPA,"T.DE CARGA, VENTA DE GANADO Y VENTA DE FRUTAS Y VERDURAS.",COMPRAS,DTE_033_000000000093_767307667.xml,93,TRASLADO DE BOLOS - DEMAIHUE AL MAITEN; TRASLADO DE BOLOS - BRAMADERO AL MAITEN,0.9500,Y,EXP-15.3,2step_review
OQ-02283,TRASLADO BOLOS CORTE ALTO,Distancia 112km viaje dos vueltas camión con carro,SERVICIOS AGRICOLAS CORPAL SPA,SERVICIOS AGRICOLAS,COMPRAS,DTE_033_000000000356_770531012.xml,356,BOLOS PAJA PLASTIFICADO - 88 bolos de paja confección malla y cinta; TRASLADO BOLOS CORTE ALTO - Distancia 112km viaje dos vueltas camión con carro,0.9500,Y,EXP-15.3,2step_review
OQ-02285,TRASLADO BOLOS CORTE ALTO,,SERVICIOS AGRICOLAS CORPAL SPA,SERVICIOS AGRICOLAS,COMPRAS,DTE_033_000000000359_770531012.xml,359,BOLOS PAJA PLASTIFICADO - BOLOS PLASTIFICADOS MALLA Y NYLON,0.9500,Y,EXP-15.3,2step_review
OQ-02291,Movimiento de bolos,dentro del campo,MARCELO ALEJANDRO GUZMAN CATALAN,TRANSPORTE DE CARGA POR CARRETERA,COMPRAS,DTE_033_000000000141_12754994K.xml,141,Traslado de tractor - desde Mulpulmo a Raíces Traslado de tractor desde Raíces a Mulpulmo; Movimiento de bolos - dentro del campo,0.8500,N,,
OQ-02295,Traslado de bolo de silo,Desde Bramadero a Pelleco N° de guia 1447,MARCELO ALEJANDRO GUZMAN CATALAN,TRANSPORTE DE CARGA POR CARRETERA,COMPRAS,DTE_033_000000000144_12754994K.xml,144,Traslado de bolo de silo - Desde Bramadero a Pelleco N° de guia 1447,0.9000,N,,
OQ-02296,VIAJES BOLOS,DESDE FDO BRAMADERO HASTA YUTRECO GUIAS 1449 1450,SERGIO FABIAN RODRIGUEZ DELGADO,TRANSPORTE DE CARGA POR CARRETERA - FLETES,COMPRAS,DTE_033_000000000370_138208451.xml,370,VIAJES BOLOS - DESDE FDO BRAMADERO HASTA YUTRECO GUIAS 1449 1450,0.9500,Y,EXP-15.3,2step_review
OQ-02298,Bolos,,HECTOR ADRIAN VALENZUELA PAREDES,ASERRADERO PORTATIL MADERAS Y COMERC/PRODUCTOS FORESTALES Y MADERAS,COMPRAS,DTE_033_000000000479_119206855.xml,479,Confección de bolos,0.8500,N,,
OQ-02299,Traslado de bolos de silo,Desde bramadero a yutreco segun numero de guia 1459,MARCELO ALEJANDRO GUZMAN CATALAN,TRANSPORTE DE CARGA POR CARRETERA,COMPRAS,DTE_033_000000000149_12754994K.xml,149,Traslado de bolos de silo - Desde bramadero a yutreco segun numero de guia 1459,0.9500,Y,EXP-15.3,2step_review
OQ-02300,Traslado de bolos,Y 3 toneladas de sulfato monoamonico desde Raices a yutreco segun guia 1464,MARCELO ALEJANDRO GUZMAN CATALAN,TRANSPORTE DE CARGA POR CARRETERA,COMPRAS,DTE_033_000000000151_12754994K.xml,151,Traslado de bolos - Y 3 toneladas de sulfato monoamonico desde Raices a yutreco segun guia 1464,0.9000,N,,
OQ-02301,TRASLADO DE BOLOS,DESDE BRAMADERO A YUTRECO 39 BOLOS,SERGIO FABIAN RODRIGUEZ DELGADO,TRANSPORTE DE CARGA POR CARRETERA - FLETES,COMPRAS,DTE_033_000000000371_138208451.xml,371,TRASLADO DE BOLOS - DESDE BRAMADERO A YUTRECO 39 BOLOS,0.9500,Y,EXP-15.3,2step_review
OQ-02302,VIAJE CON 39 BOLOS DESDE,BRAMADERO HASTA FDO YUTRECO,SERGIO FABIAN RODRIGUEZ DELGADO,TRANSPORTE DE CARGA POR CARRETERA - FLETES,COMPRAS,DTE_033_000000000372_138208451.xml,372,VIAJE CON 39 BOLOS DESDE - BRAMADERO HASTA FDO YUTRECO,0.9500,Y,EXP-15.3,2step_review
OQ-02303,Traslado de bolos,De silo desde raices a yutreco segun guia n 1473,MARCELO ALEJANDRO GUZMAN CATALAN,TRANSPORTE DE CARGA POR CARRETERA,COMPRAS,DTE_033_000000000152_12754994K.xml,152,Traslado de bolos - De silo desde raices a yutreco segun guia n 1473,0.9500,Y,EXP-15.3,2step_review
OQ-02304,TRASLADO DE BOLOS,DESDE FDO BRAMADERO HASTA YUTRECO GUIAS 1479/1481,SERGIO FABIAN RODRIGUEZ DELGADO,TRANSPORTE DE CARGA POR CARRETERA - FLETES,COMPRAS,DTE_033_000000000378_138208451.xml,378,TRASLADO DE BOLOS - DESDE FDO BRAMADERO HASTA YUTRECO GUIAS 1479/1481,0.9500,Y,EXP-15.3,2step_review
OQ-02305,TRASLADO DE BOLOS,DESDE BROMADERO HASTA YUTRECO GUIA 1487,SERGIO FABIAN RODRIGUEZ DELGADO,TRANSPORTE DE CARGA POR CARRETERA - FLETES,COMPRAS,DTE_033_000000000379_138208451.xml,379,TRASLADO DE BOLOS - DESDE BROMADERO HASTA YUTRECO GUIA 1487,0.9500,Y,EXP-15.3,2step_review
OQ-02306,TRASLADO DE BOLOS,DESDE BRAMADERO HASTA YUTRECO GUIA 1491 1492 1493,SERGIO FABIAN RODRIGUEZ DELGADO,TRANSPORTE DE CARGA POR CARRETERA - FLETES,COMPRAS,DTE_033_000000000382_138208451.xml,382,TRASLADO DE BOLOS - DESDE BRAMADERO HASTA YUTRECO GUIA 1491 1492 1493,0.9500,Y,EXP-15.3,2step_review
OQ-02310,TRASLADO BOLOS SILOS,CON CARRO Y RETORNO DESDE MAITEN A YUTRECO ( 1 VIAJE ),LUIS ANTONIO TORRES JARAMILLO,TRANSPORTE DE CARGA POR CARRETERA Y ACT. COMPLEMENTARIAS DEL GIRO,COMPRAS,DTE_033_000000000070_119206103.xml,70,TRASLADO TERNERAS - DESDE MAITEN A TINEO ( 3 VIAJES ); TRASLADO BOLOS SILOS - CON CARRO Y RETORNO DESDE MAITEN A YUTRECO ( 1 VIAJE ),0.9500,N,,
OQ-02322,TRASLADO DE BOLOS,DEMAIHUE AL MAITEN,SERVICIOS VITAP SPA,"T.DE CARGA, VENTA DE GANADO Y VENTA DE FRUTAS Y VERDURAS.",COMPRAS,DTE_033_000000000093_767307667.xml,93,TRASLADO DE BOLOS - DEMAIHUE AL MAITEN; TRASLADO DE BOLOS - BRAMADERO AL MAITEN,0.9500,N,,
OQ-02323,Flete,Traslado de bolos de silo desde el sector las Quemas hasta el fundo el Maiten,"SERVICIOS, COMERCIAL, AGRICOLA Y FORESTAL MORALES OPITZ SPA","TRANS. CARGA, COMERCIAL Y SERVICIOS EMPRESAS Y AGRICULTURA.",COMPRAS,DTE_033_000000000317_769493395.xml,317,Flete - Traslado de bolos de silo desde el sector las Quemas hasta el fundo el Maiten,0.9500,N,,
OQ-02345,KM Y TRASLADO PEAJES,,SOCIEDAD TOROYO LTDA,ACTIVIDADES DE APOYO A LA AGRICULTURA,COMPRAS,DTE_033_000000012439_761491156.xml,12439,Eurodiesel plus 15W40 CK4 19 lts; CAÑERIA DE INYECCION; REPARACION INYECTORES MANTENCION; REPARACION BOMBAS ELEVACION; FILTRO ACEITE DE MOTOR; FILTRO DE COMBUSTIBLE,0.8000,N,,
OQ-02703,TRASLADO FERTILIZANTE,DESDE BRAMADERO A YUTRECO CON RETORNO DE PAILLACO A BRAMADERO,LUIS ANTONIO TORRES JARAMILLO,TRANSPORTE DE CARGA POR CARRETERA Y ACT. COMPLEMENTARIAS DEL GIRO,COMPRAS,DTE_033_000000000062_119206103.xml,62,TRASLADO TRACTOR - REVISION TECNICA COMUNA DE LA UNION; TRASLADO FERTILIZANTE - DESDE BRAMADERO A YUTRECO CON RETORNO DE PAILLACO A BRAMADERO,0.9000,N,,
OQ-03050,ADAPTADOR FORD RANGER 2024,ADAPTADOR FORD RANGER 2024,CVD REMOLQUES SPA,FABRICACION REPARACION COMERCIALIZACION REMOLQUES Y ACOPLADOS,COMPRAS,DTE_033_000000009820_776112941.xml,9820,ADAPTADOR FORD RANGER 2024 - ADAPTADOR FORD RANGER 2024,0.7500,N,,
