candidate_id,item_text,description,provider,giro,source,source_file,folio,siblings,top1_conf,audited,verdict,audit_reason
OQ-02070,BASURERO CON PEDAL 60LTS- CHILEMAT,BASURERO CON PEDAL 60LTS- CHILEMAT,COMERCIAL HARCHA SPA,FERRETERIA,COMPRAS,DTE_033_000001137181_770711002.xml,1137181,"UNION RAPIDA P/LLAVE HE 3/4"" - UNION RAPIDA P/LLAVE HE 3/4""; REPARADOR MANGUERA 1/2"" - REPARADOR MANGUERA 1/2""; UNION LLAVE HI 189202 1/2 X 3/4"" - UNION LLAVE HI 189202 1/2 X 3/4""; CONECTOR RAPIDO MANGUERA 1/2"" - CONECTOR RAPIDO MANGUERA 1/2""; TORNILLO MADERA AGLOMERADA 3.5 X 25 MM - TORNILLO MADERA AGLOMERADA 3.5 X 25 MM; TORNILLO VOLCANITA NEGRO"" ( 100 UNID.) 1"" - TORNILLO VOLCANITA NEGRO"" ( 100",0.7500,N,,
OQ-02077,SODA CAUSTICA POTE KILO,SODA CAUSTICA POTE KILO,COMERCIAL HARCHA SPA,FERRETERIA,COMPRAS,DTE_033_000001206272_770711002.xml,1206272,"TERCIADO ESTRUCTURAL 9MM- METATEK - TERCIADO ESTRUCTURAL 9MM- METATEK; ANCLAJE FIERRO HORMIGON 4"" - ANCLAJE FIERRO HORMIGON 4""; POMEL C/GOLILLA 1"" - POMEL C/GOLILLA 1""; DISCO LAMINA SMT 624 - KLINGSPOR #50 115MM - DISCO LAMINA SMT 624 - KLINGSPOR #50 115MM; DISCO LAMINA SMT 624 - KLINGSPOR #40 115MM - DISCO LAMINA SMT 624 - KLINGSPOR #40 115MM; PLANCHA LISA FIBROCEMENTO 6.0MM 1.20X2.40 MTS - PLANC",0.7500,N,,
OQ-02113,TUERCA HEX. PU G-2 NC 1/2,,FERIA REMEHUE LTDA.,"CORRETAJE DE GANADO, AGRICOLA, PROPIEDADES, FERRETERIA Y VETERINARIA E INSUMOS",COMPRAS,DTE_033_000000287026_760681407.xml,287026,"DILUYENTE SINTETICO 1 LT.; BROCHA 3"" CERDA GRIS ECONOMICA; CLAVO DE 4 OFERTA; ANTICORROSIVO ESTRUCT.1GL NEGRO; PERNOS HEX. PU G-2 NC 1/2 X 2""; GOLILLA PLAN.CORRI. 1/2"" (69X1K)",0.7500,N,,
OQ-02130,Transporte de plástico agrícola para reciclaje,,GESTIÓN AMBIENTAL ECOGEST SPA,gestion ambiental,COMPRAS,DTE_061_000000000081_76837127K.xml,81,Basura Maxi Sacos rotos,0.7000,N,,
OQ-02140,Transporte de plástico agrícola para reciclaje,"Fundo Yutreco, Rup 10.3.01.0282",GESTIÓN AMBIENTAL ECOGEST SPA,gestion ambiental,COMPRAS,DTE_033_000000002254_76837127K.xml,2254,"Transporte de plástico agrícola para reciclaje - Fundo Yutreco, Rup 10.3.01.0282",0.8500,N,,
OQ-02166,FRUTOS SECOS NUTS Y SEMILLAS VIVO BOLSA 80 GR,,COMERCIAL AMAR HERMANOS Y COMPANIA LIMITADA,SUPERMERCADO,COMPRAS,DTE_033_000000672620_773493200.xml,672620,PAPEL HIGIENICO ULTRA DH 25MTS ELITE PAQUETE 24 UND; AZUCAR IANSA 900GRS BOLSA 900 GR; PASTILLA PARA ESTANQUE IGENIX 3 UND CAJA 48 GR; TRAP MICROFIBRA DOÑA GABY 50X60 CON OJAL UND 1 UND; TRAP MICROFIBRA DOÑA GABY 50X40 DOBLE CON OJAL UND 1 UND; LIMPIAVIDRIOS EXPT CIF VIDRIOS BOTELLA 500 ML,0.8500,N,,
OQ-02188,FRUTOS SECOS NUTS Y FRUTA VIVO BOLSA 80 GR,,COMERCIAL AMAR HERMANOS Y COMPANIA LIMITADA,SUPERMERCADO,COMPRAS,DTE_033_000000672620_773493200.xml,672620,PAPEL HIGIENICO ULTRA DH 25MTS ELITE PAQUETE 24 UND; AZUCAR IANSA 900GRS BOLSA 900 GR; PASTILLA PARA ESTANQUE IGENIX 3 UND CAJA 48 GR; TRAP MICROFIBRA DOÑA GABY 50X60 CON OJAL UND 1 UND; TRAP MICROFIBRA DOÑA GABY 50X40 DOBLE CON OJAL UND 1 UND; LIMPIAVIDRIOS EXPT CIF VIDRIOS BOTELLA 500 ML,0.7000,N,,
OQ-02534,CALEFON 10 LTS IONIZADO SPLENDID -@,CALEFON 10 LTS IONIZADO SPLENDID -@,DORIS IVONNE CASTILLO KANTER,Ferretería,COMPRAS,DTE_033_000000244917_66554732.xml,244917,CALEFON 10 LTS IONIZADO SPLENDID -@ - CALEFON 10 LTS IONIZADO SPLENDID -@; GABINETE CALEFONT GRANDE -@ - GABINETE CALEFONT GRANDE -@,0.8000,N,,
OQ-02535,PINTURA SPRAY FIL AZUL -_AZUL___,_AZUL___,FEROSOR AGRICOLA S.A.,COMERCIALIZADORA DE INSUMOS AGRICOLAS,COMPRAS,DTE_033_000001577108_967895202.xml,1577108,PLASTICO SILO FEROSOR X UNIDAD -Ferosor_14x35x125_NEGRO__ - Ferosor_14x35x125_NEGRO__; PINTURA SPRAY FIL ROJO -_ROJO___ - _ROJO___; PINTURA SPRAY FIL AZUL -_AZUL___ - _AZUL___; AP TAPON BEBEDEROS -____ - ____,0.7500,N,,
OQ-02543,EXTERMINADORES DE OLORES X 500 CC,,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,FABR.Y DIST.PROD.LACTEOS VTAS.INSUMOS AGRICOLAS VETER. COMBUSTIBLES Y VEHICULOS,COMPRAS,DTE_033_000029883381_810941006.xml,29883381,ACEITE 2T STIHL X 1 LT; ACEITE 2T STHIL X 5 LTS; DESODORANTE PINOS BLACK ICE,0.8000,N,,
OQ-02551,Recarga Agua Purificada,Fundo Raices,PURIFICADORA DE AGUA ALEJANDRO SALAZAR RIVERA E.I.R.L.,"VENTA, ENVASADO Y DISTRIBUCIÓN DE AGUA PURIFICADA",COMPRAS,DTE_033_000000001091_776655848.xml,1091,Recarga Agua Purificada - Fundo Raices,0.9500,N,,
OQ-02559,FRUTOS SECOS VIVO NUTS Y SEMILLAS 80 GRS,,COMERCIAL AMAR HNOS. Y CIA. LTDA,SUPERMERCADOS,COMPRAS,DTE_033_000000667286_773493200.xml,667286,CASTAÑA CAJÚ MILLANTUE SALADA 80 GRS; MANI SIN SAL EL TREBOL 160 GR; MANI MARCO POLO C/PASAS 180 GRS; GALLETA SCONER 250 GRS.; MANI EVERCRSIP S/SAL 140GRS; MANI MILLANTUE C/MIEL 100 GRS,0.6000,N,,
OQ-02563,FIBRA DE COCO BLOQUE MEDIUM EXTRA LAVADA STD X KG,FIBRA DE COCO BLOQUE MEDIUM EXTRA LAVADA STD X KG,Mallas Protekta Limitada,MALLAS PROTEKTA LIMITADA,COMPRAS,DTE_033_000000429261_77505400K.xml,429261,FIBRA DE COCO BLOQUE MEDIUM EXTRA LAVADA STD X KG - FIBRA DE COCO BLOQUE MEDIUM EXTRA LAVADA STD X K; MACET INYECT GRIS MCD 45 - MACET INYECT GRIS MCD 45,0.2000,N,,
OQ-02566,"Gas,",,JULIA IGNACIA FUENTES FLORES,SUB. GAS/PROVISIONES/CARNICERIA/CONF./EXP CERVEZAS/PENSION/AGRICULTOR,COMPRAS,DTE_033_000000000163_84262528.xml,163,,0.8500,N,,
OQ-02907,Apoyo Huerto Tineo Feb,,HSV SPA,"CULTIVO, COMPRA Y VENTA DE ALIMENTOS AGRICOLAS Y TERAPIAS NATURALES.",COMPRAS,DTE_033_000000000376_77991139K.xml,376,,0.7000,N,,
OQ-02908,PAÑO MICROFIBRA VERDE 40*60CM,,PINTURAS BARENDS SpA,VENTA Y DISTRIBUCION DE PINTURAS-HERRAMIENTAS Y ARTIC. DE FERRETERIA,COMPRAS,DTE_033_000000129828_766848613.xml,129828,COLOR PREP. E/AGUA (2) 4GL; S.W.; RODILLO CHIPORRO NATURAL HELA 18CM; ANTICORROSIVO S/RAPIDO NEGRO 1GL; DIL. SINTETICO 1LT,0.7500,N,,
OQ-02909,AD-PASTA COMUN TINETA 25 KG BEKRON P CERAM -@,AD-PASTA COMUN TINETA 25 KG BEKRON P CERAM -@,DORIS IVONNE CASTILLO KANTER,Ferretería,COMPRAS,DTE_033_000000216899_66554732.xml,216899,CERAMICA MURO 20X 30 BLANCA- BRILLO- 1 5 M2 -@ - CERAMICA MURO 20X 30 BLANCA- BRILLO- 1 5 M2 -@; INTERNIT BASE CERAMICA 6MM 1 20 X 2.40 -@ - INTERNIT BASE CERAMICA 6MM 1 20 X 2.40 -@; AD-PASTA COMUN TINETA 25 KG BEKRON P CERAM -@ - AD-PASTA COMUN TINETA 25 KG BEKRON P CERAM -@; TVZC TORNILLO VOLCANITA ZINC 1 5 8 CJ 100UN -@ - TVZC TORNILLO VOLCANITA ZINC 1 5 8 CJ 100UN -@; GUARDAPOLVO RODON ESPECI,0.8000,N,,
OQ-02916,EMPANADAS DE HORNO,,MINERVA RUTH ARELLANO VASQUEZ,AGRICULTOR- COMIDA RAPIDA- BAZAR,COMPRAS,DTE_033_000000000352_98124942.xml,352,,0.8500,N,,
OQ-02964,CORCHETERA MEDIANA 20 HJ NEGRA MAPED,,PROVEEDORES INTEGRALES DEL SUR S.A.,"COMPRA, VENTA DE ARTICULOS DE OFICINA Y LIBRERIA",COMPRAS,DTE_033_000001730222_760415790.xml,1730222,ARCHIVADOR OFICIO ANCHO BURDEO AUCA; SEPARADOR OFICIO 6 DIVIS COLOR TORRE; CUADERNO UNIV. E/D 100 HJ M7 TORRE CLASICO CIUDAD; PLUMON PIZARRA NEGRO P.REDONDA ARTEL MP 70-D; PLUMON PIZARRA AZUL P.REDONDA ARTEL MP 70-D; MARCADOR PERMAN.ARTEL P.REDONDA 50 NEGRO,0.2000,N,,
OQ-03136,"PILA DURACELL GRANDE ""D"" D","PILA DURACELL GRANDE ""D"" D",COMERCIAL HARCHA SPA,FERRETERIA,COMPRAS,DTE_033_000001221354_770711002.xml,1221354,"PILA DURACELL GRANDE ""D"" D - PILA DURACELL GRANDE ""D"" D; CALEFON - SPLENDID IONIZADO 8 LT - CALEFON - SPLENDID IONIZADO 8 LT",0.8500,N,,
OQ-03159,GALLETON QUAKER AVENA CHISPAS CHOC 40 GR,,CENCOSUD RETAIL S.A.,Comercial,COMPRAS,DTE_033_000025941724_81201000K.xml,25941724,PAPEL HIGIENICO ELITE DH 50MT 18UN - JUMBO OFERTA $ 6100; LONGANIZA SCHWENCKE GRANEL; PALANCA ARG V ENV. LOVAL. KG; ABASTERO NACIONAL V JUMBO KG; ASADO DEL CARNICERO NAC V JUMBO KG PORC; COSTILLAR CHILENO CUISINE CO KG,0.7000,N,,
OQ-03160,JAB SIM AVENA 500M,,CENCOSUD RETAIL S.A.,Comercial,COMPRAS,DTE_033_000023547444_81201000K.xml,23547444,JABON LIQ. SIMONDS,0.7500,N,,
OQ-03161,"JAB DERMO DP SIMONDS 750ML, AVENA",3.0 x 1 UN $2170 Bruto/$1823.6667 Neto,RENDIC HERMANOS S.A.,"GRANDES ESTABLECIMIENTOS (VENTA DE ALIMENTOS), HIPERMERCADOS",COMPRAS,DTE_033_000042252530_815376005.xml,42252530,"TE SPECIAL IMPRA 100 UN - 1.0 x 1 UN $5490 Bruto/$4613.0 Neto; CAFE INSTANTANEO GOLD 170 GR - 1.0 x 1 UN $6850 Bruto/$5757.0 Neto; CAFE INSTANTANEO MONTERREY 170 GR - 1.0 x 1 UN $4780 Bruto/$4017.0 Neto; JAB DERMO DP SIMONDS 750ML, AVENA - 3.0 x 1 UN $2170 Bruto/$1823.6667 Neto; PAPEL HIG DH CONFORT 22MTX24 - 2.0 x 1 UN $11790 Bruto/$9907.5 Neto; AZUCAR GRANULADA IANSA 1 KG - 2.0 x 1 UN $1490 Brut",0.9500,N,,
OQ-03162,GALLETAS AVENA PASAS NUTRABIEN 175 GR,1.0 x 1 UN $2490 Bruto/$2092.0 Neto,RENDIC HERMANOS S.A.,"GRANDES ESTABLECIMIENTOS (VENTA DE ALIMENTOS), HIPERMERCADOS",COMPRAS,DTE_033_000041403234_815376005.xml,41403234,"GALLETAS AVENA PASAS NUTRABIEN 175 GR - 1.0 x 1 UN $2490 Bruto/$2092.0 Neto; GALLETAS AVENA CHOTE NUTRABIEN 175 GR - 1.0 x 1 UN $2490 Bruto/$2092.0 Neto; GALLETA TRITON MCKAY 126 GR, VAINILLA - 2.0 x 1 UN $780 Bruto/$655.5 Neto; GALLETA SANDWICH GULLON CHOCOLATE 250GR - 1.0 x 1 UN $3650 Bruto/$3067.0 Neto; LECHE NATURAL UHT COLUN 200 ML - 4.0 x 1 UN $660 Bruto/$554.5 Neto; QUEQUE BROWNIE S AZUCAR ",0.9500,N,,
OQ-03163,GALLETAS AVENA CHOTE NUTRABIEN 175 GR,1.0 x 1 UN $2490 Bruto/$2092.0 Neto,RENDIC HERMANOS S.A.,"GRANDES ESTABLECIMIENTOS (VENTA DE ALIMENTOS), HIPERMERCADOS",COMPRAS,DTE_033_000041403234_815376005.xml,41403234,"GALLETAS AVENA PASAS NUTRABIEN 175 GR - 1.0 x 1 UN $2490 Bruto/$2092.0 Neto; GALLETAS AVENA CHOTE NUTRABIEN 175 GR - 1.0 x 1 UN $2490 Bruto/$2092.0 Neto; GALLETA TRITON MCKAY 126 GR, VAINILLA - 2.0 x 1 UN $780 Bruto/$655.5 Neto; GALLETA SANDWICH GULLON CHOCOLATE 250GR - 1.0 x 1 UN $3650 Bruto/$3067.0 Neto; LECHE NATURAL UHT COLUN 200 ML - 4.0 x 1 UN $660 Bruto/$554.5 Neto; QUEQUE BROWNIE S AZUCAR ",0.9500,N,,
OQ-03176,Acompañamiento,,HSV SPA,"CULTIVO, COMPRA Y VENTA DE ALIMENTOS AGRICOLAS Y TERAPIAS NATURALES.",COMPRAS,DTE_061_000000000005_77991139K.xml,5,,0.8500,N,,
OQ-03572,CAFFE EN GRANO EXQUISIT KG. 1,,IMPORTADORA SOMAGEL SPA,"IMP Y EXP, Y COMER DE MAQUI E INSUMOS PRODUC PARA LA IND ALIMENTICIA",COMPRAS,DTE_033_000000179223_774434208.xml,179223,CIALDE EXQUISIt GR 7 *150,0.1500,N,,
OQ-03587,Arriendo enero 25,,ADDVISE SPA,"COMERC.INSUMOS PARA NUTRICION ANIMAL Y VEGETAL, ELAB ALIMENT ANIMALES",COMPRAS,DTE_033_000000003867_764503287.xml,3867,,0.8500,N,,
