candidate_id,item_text,description,provider,giro,source,source_file,folio,siblings,top1_conf,audited,verdict,audit_reason
OQ-03401,.,"Servicio electricos, regulacion frecuencia vdf,cambio rele y reloj horario fertiriego fundo yutreco",COOPERATIVA AGRICOLA Y DE SERVICIOS LTDA,"CRIA DE GANADO Y BOVINO, ESTACION SERV.",COMPRAS,DTE_033_000005184905_823926006.xml,5184905,". - Servicio electricos, regulacion frecuencia vdf,cambio rele y reloj horario fertiriego fundo yutr",0.9500,N,,
OQ-03402,.,Servicios revision y puesta en marcha fertiriego y cambio reloj horario,COOPERATIVA AGRICOLA Y DE SERVICIOS LTDA,"CRIA DE GANADO Y BOVINO, ESTACION SERV.",COMPRAS,DTE_033_000005184928_823926006.xml,5184928,. - Servicios revision y puesta en marcha fertiriego y cambio reloj horario,0.9500,N,,
OQ-03409,ASPERSOR DE IMPACTO PLASTICO NB2101 -@,ASPERSOR DE IMPACTO PLASTICO NB2101 -@,DORIS IVONNE CASTILLO KANTER,Ferretería,COMPRAS,DTE_033_000000204210_66554732.xml,204210,CLARIFICADOR PISCINA 1LT QUIMICA UNIVERSAL -@ - CLARIFICADOR PISCINA 1LT QUIMICA UNIVERSAL -@; CLORO EN TABLETAS POTE 1KG CLASE 5 1 QUIMICA UNIVERSAL-@ - CLORO EN TABLETAS POTE 1KG CLASE 5 1 QUIM; ALGUICIDA BIDON 5LTS -@ - ALGUICIDA BIDON 5LTS -@; ASPERSOR DE IMPACTO PLASTICO NB2101 -@ - ASPERSOR DE IMPACTO PLASTICO NB2101 -@,0.9000,Y,EXP-9.2,keyword-grounded
OQ-03410,R.N.PIBOTE RIEGO R 24,,VULCANIZACIÓN NONTUELÁ SPA,VULCANIZACIÓN Y SERVICIOS DE MECÁNICA RÁPIDA - VENTA DE REPUESTOS- LUB,COMPRAS,DTE_033_000000000179_774580921.xml,179,REP.NEUMATICO R10 MOTO; R.N.CARRO FORRAJERO R15.5; R.N CAMIONETA R17; R.N COLOZO R16; R.N TRACTOR R 38; R.N RETROEXCAVADORA R24,0.8500,Y,EXP-9.2,keyword-grounded
OQ-03412,RIEGO PURINES EN PRADERAS,39 carradas de purines de 11.000 lts c/u 429.000 lts,SERVICIOS AGRICOLAS CORPAL SPA,SERVICIOS AGRICOLAS,COMPRAS,DTE_033_000000000357_770531012.xml,357,RIEGO PURINES EN PRADERAS - 39 carradas de purines de 11.000 lts c/u 429.000 lts,0.9000,Y,EXP-9.2,keyword-grounded
OQ-03413,RIEGO CAL PRADERAS 30 TON,APLICACION MAS CARGUIO,SERVICIOS AGRICOLAS CORPAL SPA,SERVICIOS AGRICOLAS,COMPRAS,DTE_033_000000000358_770531012.xml,358,APLICACION FERTILIZANTE - YUTRECO UREA 192 HA mas 43 HA aplicación Urea; APLICACION FERTILIZANTE - FERTILIZANTE NITROGENO 192 HA; RIEGO CAL PRADERAS 30 TON - APLICACION MAS CARGUIO,0.8500,Y,EXP-9.2,keyword-grounded
OQ-03414,Compra materiales,De riego,INDUSTRIAL RIEGO SPA,OB.MENORES EN CONST.ELECT.RIEGOY PURINES.MEC.INDUS.Y AUTOM EN TERRENO,COMPRAS,DTE_033_000000000846_770661161.xml,846,Compra materiales - De riego,0.8000,Y,EXP-9.2,keyword-grounded
OQ-03415,"VALVULA ACOPLE RAPIDO ASPERSOR 1""",,COMERCIAL CLIMENT SPA,"Venta al por mayor de Materiales de Construccion,",COMPRAS,DTE_033_000000671985_864906001.xml,671985,"TERMINAL HI PLASTICO 1""; BUSHING PLAST.BCO.HI HE 1 X 3/4""; ELEVADOR ACOPLE RAPIDO 3/4""; TEFLON MAESTRO 1/2""; ABRAZADERA CREM. 1"" (21-38)",0.7000,N,,
OQ-03416,ASPERSOR TRUPER ME ASP-11X C/ESTACA MET. 2 SALIDA,ASPERSOR TRUPER ME ASP-11X C/ESTACA MET. 2 SALIDA,COMERCIAL HARCHA SPA,FERRETERIA,COMPRAS,DTE_033_000001137181_770711002.xml,1137181,"UNION RAPIDA P/LLAVE HE 3/4"" - UNION RAPIDA P/LLAVE HE 3/4""; REPARADOR MANGUERA 1/2"" - REPARADOR MANGUERA 1/2""; UNION LLAVE HI 189202 1/2 X 3/4"" - UNION LLAVE HI 189202 1/2 X 3/4""; CONECTOR RAPIDO MANGUERA 1/2"" - CONECTOR RAPIDO MANGUERA 1/2""; TORNILLO MADERA AGLOMERADA 3.5 X 25 MM - TORNILLO MADERA AGLOMERADA 3.5 X 25 MM; TORNILLO VOLCANITA NEGRO"" ( 100 UNID.) 1"" - TORNILLO VOLCANITA NEGRO"" ( 100",0.9500,N,,
OQ-03419,ADHESIVO PVC RIEGO 20MM - 140MM SECADO RAPIDO VINILIT-@,ADHESIVO PVC RIEGO 20MM - 140MM SECADO RAPIDO VINILIT-@,DORIS IVONNE CASTILLO KANTER,Ferretería,COMPRAS,DTE_033_000000228160_66554732.xml,228160,HDPE-COPLA COMPRESION 32MM -@ - HDPE-COPLA COMPRESION 32MM -@; PL-TERMINAL HE 1 2 PLANSA -@ - PL-TERMINAL HE 1 2 PLANSA -@; ADHESIVO PVC RIEGO 20MM - 140MM SECADO RAPIDO VINILIT-@ - ADHESIVO PVC RIEGO 20MM - 140MM SECADO RAP,0.9500,N,,
OQ-03426,electrico,Reposicion de cables de fuerza de sistema de riego.,A&C ELECTRICIDAD LIMITADA,INSTALACIONES ELECTRICAS,COMPRAS,DTE_033_000000000132_769560661.xml,132,electrico - Reposicion de cables de fuerza de sistema de riego.,0.9500,N,,
OQ-03427,Marcacion de Cuadrantes,"segun proyecto de Riego Cooprinsem. Yutreco, Osorno.",TOPOGRAFIA SATELITAL INGENIERIA SPA,SERVICIO TOPOGRAFIA. Y GEOMENSURA.,COMPRAS,DTE_033_000000000351_77262364K.xml,351,"Marcacion de Cuadrantes - segun proyecto de Riego Cooprinsem. Yutreco, Osorno.",0.9500,N,,
OQ-03432,Arreglo y mantención del,motor del riego 2,SANDRA PAULINA VALLADARES RIOS,REPARAC/MANTENCION MAQUINAS / EQUIPOS AGRIC./ FORESTAL/VEHICULOS AUTOM,COMPRAS,DTE_033_000000000028_168720882.xml,28,"Arreglo y mantención del - motor del riego 2; Mantención motor del - riego 1; Retroescavadora - instalación de bornes,cambio de cable bornes; Cambiar correa motor del - riego 1; Arreglo rueda del pibote",0.9500,N,,
OQ-03433,Mantención motor del,riego 1,SANDRA PAULINA VALLADARES RIOS,REPARAC/MANTENCION MAQUINAS / EQUIPOS AGRIC./ FORESTAL/VEHICULOS AUTOM,COMPRAS,DTE_033_000000000028_168720882.xml,28,"Arreglo y mantención del - motor del riego 2; Mantención motor del - riego 1; Retroescavadora - instalación de bornes,cambio de cable bornes; Cambiar correa motor del - riego 1; Arreglo rueda del pibote",0.9500,N,,
OQ-03434,Cambiar correa motor del,riego 1,SANDRA PAULINA VALLADARES RIOS,REPARAC/MANTENCION MAQUINAS / EQUIPOS AGRIC./ FORESTAL/VEHICULOS AUTOM,COMPRAS,DTE_033_000000000028_168720882.xml,28,"Arreglo y mantención del - motor del riego 2; Mantención motor del - riego 1; Retroescavadora - instalación de bornes,cambio de cable bornes; Cambiar correa motor del - riego 1; Arreglo rueda del pibote",0.9500,N,,
OQ-03435,Tubería LLDPE 32mm PN4 Rollo 100 Mts,___________Riego Aspersion y Goteo_________________,PUELCHE LOS RIOS SOCIEDAD POR ACCIONES,VENTA AL POR MAYOR Y DETALLE DE ARTICULOS DE FERRETERIA HIDRICA,COMPRAS,DTE_033_000000001489_777413627.xml,1489,"Tubería LLDPE 32mm PN4 Rollo 100 Mts - ___________Riego Aspersion y Goteo_________________; Cañeria c/Gotero 1.6 L/H 20cm Rollo 550mm; Collarín Arranque 32 x 1/2"" EDR; Mini Válvula Espiga-He 16mm Celeste EDR; Anillo Final 16mm; Mini Wobbler HUNTER #4 (Celeste / Blanco)",0.9500,N,,
OQ-03436,Estaca P/Aspersor Fibra 8mm -120cm,,PUELCHE LOS RIOS SOCIEDAD POR ACCIONES,VENTA AL POR MAYOR Y DETALLE DE ARTICULOS DE FERRETERIA HIDRICA,COMPRAS,DTE_033_000000001489_777413627.xml,1489,"Tubería LLDPE 32mm PN4 Rollo 100 Mts - ___________Riego Aspersion y Goteo_________________; Cañeria c/Gotero 1.6 L/H 20cm Rollo 550mm; Collarín Arranque 32 x 1/2"" EDR; Mini Válvula Espiga-He 16mm Celeste EDR; Anillo Final 16mm; Mini Wobbler HUNTER #4 (Celeste / Blanco)",0.9500,N,,
OQ-03437,"VALVULA ACOPLE RAPIDO ASPERSOR 3/4""",,COMERCIAL CLIMENT SPA,"Venta al por mayor de Materiales de Construccion,",COMPRAS,DTE_033_000000706078_864906001.xml,706078,"BUSHING PLAST.BCO.HI HE 1,1/2 X 3/4""; UNION HE ALUMINIO 3""; ELEVADOR ACOPLE RAPIDO 3/4""; ABRAZADERA C/PERNO T-514 (84-90); UNION HDPE 50MM.; UNION HDPE 32MM",0.9500,N,,
OQ-03439,PL-TERMINAL HI 1 PLANSA -@,PL-TERMINAL HI 1 PLANSA -@,DORIS IVONNE CASTILLO KANTER,Ferretería,COMPRAS,DTE_033_000000244615_66554732.xml,244615,CERR11-CERRAD SOBREP 2010 CHILENA PUERTA 129831 -@ - CERR11-CERRAD SOBREP 2010 CHILENA PUERTA 129831; BISAGRA PROFESIONAL ACERO INOX. 3X3X2MM 2UNID INOXCROM-@ - BISAGRA PROFESIONAL ACERO INOX. 3X3X2MM 2; CLAVO VOLCANITA KG -@ - CLAVO VOLCANITA KG -@; ESMALTE AL AGUA ACRYFOL BLANCO GALON ALGIFOL -@ - ESMALTE AL AGUA ACRYFOL BLANCO GALON ALGIFOL -@; PL-TEE 1 PLANSA -@ - PL-TEE 1 PLANSA -@; PL-TERMIN,0.9500,N,,
OQ-03440,PL-TERMINAL HI 1 1 4 PLANSA -@,PL-TERMINAL HI 1 1 4 PLANSA -@,DORIS IVONNE CASTILLO KANTER,Ferretería,COMPRAS,DTE_033_000000232383_66554732.xml,232383,BROCHA CONDECORA 4 CERDA GRIS M MADERA -@ - BROCHA CONDECORA 4 CERDA GRIS M MADERA -@; HDPE-COPLA COMPRESION 50MM -@ - HDPE-COPLA COMPRESION 50MM -@; -BUSHING REDUCCION HE-HI 1 1 4 X 1 -@ - -BUSHING REDUCCION HE-HI 1 1 4 X 1 -@; -NIPLE HE-HE 1 -@ - -NIPLE HE-HE 1 -@; PL-TERMINAL HI 1 1 4 PLANSA -@ - PL-TERMINAL HI 1 1 4 PLANSA -@; TEFLON MULTIUSO 3 4 ALTA DENSIDAD 50MT AZUL AQUAKIT-@ - TEFLON MULT,0.9500,N,,
OQ-03442,"TERMINAL HI PLANSA 1/2"" - HOFFENS","TERMINAL HI PLANSA 1/2"" - HOFFENS",COMERCIAL HARCHA SPA,FERRETERIA,COMPRAS,DTE_033_000001186408_770711002.xml,1186408,"CODO PLANSA HI 1/2"" - HOFFENS - CODO PLANSA HI 1/2"" - HOFFENS; TEE PLANSA 1/2"" - HOFFENS - TEE PLANSA 1/2"" - HOFFENS; ABRAZADERA SEBCOR 1/2"" - ABRAZADERA SEBCOR 1/2""; ABRAZADERA PVC CONDUIT - HOFFENS/CBM 16 MM - ABRAZADERA PVC CONDUIT - HOFFENS/CBM 16 MM; MANGUERA MALLAFLEX JARDIN 1/2""(5 MT) - MANGUERA MALLAFLEX JARDIN 1/2""(5 MT); TERMINAL HI PLANSA 1/2"" - HOFFENS - TERMINAL HI PLANSA 1/2"" - HOFFE",0.9500,N,,
OQ-03443,"CODO PLANSA HI 1/2"" - HOFFENS","CODO PLANSA HI 1/2"" - HOFFENS",COMERCIAL HARCHA SPA,FERRETERIA,COMPRAS,DTE_033_000001186408_770711002.xml,1186408,"CODO PLANSA HI 1/2"" - HOFFENS - CODO PLANSA HI 1/2"" - HOFFENS; TEE PLANSA 1/2"" - HOFFENS - TEE PLANSA 1/2"" - HOFFENS; ABRAZADERA SEBCOR 1/2"" - ABRAZADERA SEBCOR 1/2""; ABRAZADERA PVC CONDUIT - HOFFENS/CBM 16 MM - ABRAZADERA PVC CONDUIT - HOFFENS/CBM 16 MM; MANGUERA MALLAFLEX JARDIN 1/2""(5 MT) - MANGUERA MALLAFLEX JARDIN 1/2""(5 MT); TERMINAL HI PLANSA 1/2"" - HOFFENS - TERMINAL HI PLANSA 1/2"" - HOFFE",0.9500,N,,
OQ-03444,REP 01 MANG HIDRA 1&#47;4 R1,,SERGIO GUILLERMO LOEBEL PUSCHEL,"REPARACION DE BOMBAS, COMPRESORES, SISTEMAS HIDRAULICOS, VALVULAS Y AR",COMPRAS,DTE_033_000000092096_64165534.xml,92096,,0.8500,N,,
OQ-03445,CONFEC 01 MANG HIDRA 3&#47;8 R16 CUB&#46; DELGADA,,SERGIO GUILLERMO LOEBEL PUSCHEL,"REPARACION DE BOMBAS, COMPRESORES, SISTEMAS HIDRAULICOS, VALVULAS Y AR",COMPRAS,DTE_033_000000088951_64165534.xml,88951,,0.8500,N,,
OQ-03447,PL-TERMINAL HE 1 1 2 PLANSA -@,PL-TERMINAL HE 1 1 2 PLANSA -@,DORIS IVONNE CASTILLO KANTER,Ferretería,COMPRAS,DTE_033_000000220857_66554732.xml,220857,HDPE-TERMINAL HE 32MM X 1P COMPRESION -@ - HDPE-TERMINAL HE 32MM X 1P COMPRESION -@; CINTA TEFLON MAESTRO 3/4 041704003 TAUMM -@ - CINTA TEFLON MAESTRO 3/4 041704003 TAUMM -@; VALVULA BOLA OTRA HI-HI 1 1/2 060177002 TAUMM -@ - VALVULA BOLA OTRA HI-HI 1 1/2 060177002 TAUMM -@; CAIMAN BOCA CURVA 10 C/CORTANTE 6101505 SMARTOOLS -@ - CAIMAN BOCA CURVA 10 C/CORTANTE 6101505 SMART; VALVULA BOLA OTRA 1 H,0.9500,N,,
OQ-03448,PL-TERMINAL HE 1 2 PLANSA -@,PL-TERMINAL HE 1 2 PLANSA -@,DORIS IVONNE CASTILLO KANTER,Ferretería,COMPRAS,DTE_033_000000228160_66554732.xml,228160,HDPE-COPLA COMPRESION 32MM -@ - HDPE-COPLA COMPRESION 32MM -@; PL-TERMINAL HE 1 2 PLANSA -@ - PL-TERMINAL HE 1 2 PLANSA -@; ADHESIVO PVC RIEGO 20MM - 140MM SECADO RAPIDO VINILIT-@ - ADHESIVO PVC RIEGO 20MM - 140MM SECADO RAP,0.9500,N,,
OQ-03450,PL-TEE 1 2 PLANSA -@,PL-TEE 1 2 PLANSA -@,DORIS IVONNE CASTILLO KANTER,Ferretería,COMPRAS,DTE_033_000000234383_66554732.xml,234383,PL-TEE 1 2 PLANSA -@ - PL-TEE 1 2 PLANSA -@; ABRAZADERA MANGUERA 1/2 P 13MM A 19MM AB-4 AB-6 -@ - ABRAZADERA MANGUERA 1/2 P 13MM A 19MM AB-4 AB-6; ALICATE PICOLORO BOCA CURVA 12 UYUSTOOLS ALL612 -@ - ALICATE PICOLORO BOCA CURVA 12 UYUSTOOLS ALL612,0.9500,N,,
OQ-03451,PL-UNION DOBLE 1 PLANSA -@,PL-UNION DOBLE 1 PLANSA -@,DORIS IVONNE CASTILLO KANTER,Ferretería,COMPRAS,DTE_033_000000220155_66554732.xml,220155,ABRAZADERA MANGUERA 1 PULG 19MM A 38MM AB-12 -@ - ABRAZADERA MANGUERA 1 PULG 19MM A 38MM AB-12 -@; PL-UNION DOBLE 1 PLANSA -@ - PL-UNION DOBLE 1 PLANSA -@,0.9500,N,,
OQ-03453,PL-TERMINAL HE 1 PLANSA -@,PL-TERMINAL HE 1 PLANSA -@,DORIS IVONNE CASTILLO KANTER,Ferretería,COMPRAS,DTE_033_000000220857_66554732.xml,220857,HDPE-TERMINAL HE 32MM X 1P COMPRESION -@ - HDPE-TERMINAL HE 32MM X 1P COMPRESION -@; CINTA TEFLON MAESTRO 3/4 041704003 TAUMM -@ - CINTA TEFLON MAESTRO 3/4 041704003 TAUMM -@; VALVULA BOLA OTRA HI-HI 1 1/2 060177002 TAUMM -@ - VALVULA BOLA OTRA HI-HI 1 1/2 060177002 TAUMM -@; CAIMAN BOCA CURVA 10 C/CORTANTE 6101505 SMARTOOLS -@ - CAIMAN BOCA CURVA 10 C/CORTANTE 6101505 SMART; VALVULA BOLA OTRA 1 H,0.9500,N,,
OQ-03466,"TEE PLANSA 1/2"" - HOFFENS","TEE PLANSA 1/2"" - HOFFENS",COMERCIAL HARCHA SPA,FERRETERIA,COMPRAS,DTE_033_000001182279_770711002.xml,1182279,"ABRAZADERA SEBCOR 3/4"" - ABRAZADERA SEBCOR 3/4""; TEE PLANSA 1/2"" - HOFFENS - TEE PLANSA 1/2"" - HOFFENS; TERMINAL HE PLANSA 1/2 "" - HOFFENS - TERMINAL HE PLANSA 1/2 "" - HOFFENS; UNION PLANSA 1/2"" - HOFFENS - UNION PLANSA 1/2"" - HOFFENS; MANGUERA MALLAFLEX JARDIN 1/2""(5 MT) - MANGUERA MALLAFLEX JARDIN 1/2""(5 MT)",0.9500,N,,
OQ-03468,PL-TEE 1 PLANSA -@,PL-TEE 1 PLANSA -@,DORIS IVONNE CASTILLO KANTER,Ferretería,COMPRAS,DTE_033_000000244615_66554732.xml,244615,CERR11-CERRAD SOBREP 2010 CHILENA PUERTA 129831 -@ - CERR11-CERRAD SOBREP 2010 CHILENA PUERTA 129831; BISAGRA PROFESIONAL ACERO INOX. 3X3X2MM 2UNID INOXCROM-@ - BISAGRA PROFESIONAL ACERO INOX. 3X3X2MM 2; CLAVO VOLCANITA KG -@ - CLAVO VOLCANITA KG -@; ESMALTE AL AGUA ACRYFOL BLANCO GALON ALGIFOL -@ - ESMALTE AL AGUA ACRYFOL BLANCO GALON ALGIFOL -@; PL-TEE 1 PLANSA -@ - PL-TEE 1 PLANSA -@; PL-TERMIN,0.9500,N,,
OQ-03469,MANO DE OBRA,MANTENCION BOMBA DE AGUA.,WALDEMAR ORLANDO VARGAS CARDENAS,INST POZOS DE AGUA MANT Y REPUESTOS INST ELECT BOMBE,COMPRAS,DTE_033_000000000394_5491878K.xml,394,MATERIALES VARIOS; VIAJES A TERRENO; MANO DE OBRA - MANTENCION BOMBA DE AGUA.,0.9500,N,,
OQ-03470,AQ-TUBO BAJADA X 3 METROS -ACQ-TIGRE -@,AQ-TUBO BAJADA X 3 METROS -ACQ-TIGRE -@,DORIS IVONNE CASTILLO KANTER,Ferretería,COMPRAS,DTE_033_000000204334_66554732.xml,204334,GUARDAPOLVO RODON DE 2 PULGADAS ANCHO -@ - GUARDAPOLVO RODON DE 2 PULGADAS ANCHO -@; MARCO PUERTA 30 X 110 -@ - MARCO PUERTA 30 X 110 -@; AQ-CANALETA X 4MT AQUAPLUV TIGRE -@ - AQ-CANALETA X 4MT AQUAPLUV TIGRE -@; AQ-TEE BAJADA AQUAPLUV TIGRE -@ - AQ-TEE BAJADA AQUAPLUV TIGRE -@; TAUTO-FINA 2 TORNILLO AUTOPERF FINA CAJA 100 UN -@ - TAUTO-FINA 2 TORNILLO AUTOPERF FINA CAJA 100 UN; CLAVO DE 3 KG -@ -,0.9500,N,,
OQ-03496,ACEITE BOMBAS RPL 1 L.OMEGA FLUID M220,,HGS DAIRY SOLUTIONS SPA,"INSTALACION,MANTENCION,REPARACION MAQUINARIA AGROPECUARIA,FORESTAL",COMPRAS,DTE_033_000000026440_761757865.xml,26440,VIAJE TECNICO; SERVICIO EMERGENCIA LH,0.9000,N,,
OQ-03498,UNION MARIPOSA HI 3 ALUMINIO -@,UNION MARIPOSA HI 3 ALUMINIO -@,DORIS IVONNE CASTILLO KANTER,Ferretería,COMPRAS,DTE_033_000000230035_66554732.xml,230035,ALICATE UNIVERSAL DE 8 AC 6101110 SMARTOOLS -@ - ALICATE UNIVERSAL DE 8 AC 6101110 SMARTOOLS -@; DESTORNILLADOR PHILLIPS PH2x150MM SMART TOOLS 6102085-@ - DESTORNILLADOR PHILLIPS PH2x150MM SMART TO; JGO PTA/COR 8PZ 6-8-10-11-13-14-17-19MM BLACK JACK -@ - JGO PTA/COR 8PZ 6-8-10-11-13-14-17-19MM BLAC; DESTORNILLADOR TRUPER PLANO 1 4 X 6 1400 -@ - DESTORNILLADOR TRUPER PLANO 1 4 X 6 1400 -@; MT18-MAR,0.8500,N,,
OQ-03503,BALON GAS DESECHABLE 190 GR PROVIDUS -@,BALON GAS DESECHABLE 190 GR PROVIDUS -@,DORIS IVONNE CASTILLO KANTER,Ferretería,COMPRAS,DTE_033_000000220224_66554732.xml,220224,KO-COPLA SO-SO 1 1 4 -@ - KO-COPLA SO-SO 1 1 4 -@; K34-COPLA SO-SO 3 4 -@ - K34-COPLA SO-SO 3 4 -@; KO-TAPAGORRO SO 1 1 4 -@ - KO-TAPAGORRO SO 1 1 4 -@; K34-TAPAGORRO SO 3 4 -@ - K34-TAPAGORRO SO 3 4 -@; SOLDADURA ESTANO NACOBRE 50 50 CARRETE -@ - SOLDADURA ESTANO NACOBRE 50 50 CARRETE -@; PASTA SOLDAR 100 GR -@ - PASTA SOLDAR 100 GR -@,0.9500,N,,
