candidate_id,item_text,description,provider,giro,source,source_file,folio,siblings,top1_conf,audited,verdict,audit_reason
OQ-01303,Electricidad consumida ( 40 kWh),,COOPERATIVA ELECTRICA PAILLACO LIMITADA,DISTRIBUCION DE ENERGIA ELECTRICA,COMPRAS,DTE_033_000000334268_816298008.xml,334268,"Administracion del servicio (Cargo fijo mensual); Cargo mensual por D. Max de potencia suministrada ( 56,860 ); Transporte de Electricidad ( 40 kWh); Recargo lectura de BT de consumos de cliente en AT(E) 3,5%; Recargo lectura de BT de consumos de cliente en AT(P) 3,5%; Cargo por servicio publico Base ( 40 kWh) (Ex. IVA)",0.9500,N,,
OQ-01304,Electricidad consumida ( 140 kWh),,COOPERATIVA ELECTRICA PAILLACO LIMITADA,DISTRIBUCION DE ENERGIA ELECTRICA,COMPRAS,DTE_033_000000328309_816298008.xml,328309,Administracion del servicio (Cargo fijo mensual); Transporte de Electricidad ( 140 kWh); Cargo por servicio publico Base ( 140 kWh) (Ex. IVA),0.9500,N,,
OQ-01305,Electricidad consumida ( 115 kWh),,COOPERATIVA ELECTRICA PAILLACO LIMITADA,DISTRIBUCION DE ENERGIA ELECTRICA,COMPRAS,DTE_033_000000340638_816298008.xml,340638,Administracion del servicio (Cargo fijo mensual); Transporte de Electricidad ( 115 kWh); Cargo por servicio publico Base ( 115 kWh) (Ex. IVA),0.9500,N,,
OQ-01306,Electricidad consumida ( 110 kWh),,COOPERATIVA ELECTRICA PAILLACO LIMITADA,DISTRIBUCION DE ENERGIA ELECTRICA,COMPRAS,DTE_033_000000355668_816298008.xml,355668,Administracion del servicio (Cargo fijo mensual); Transporte de Electricidad ( 110 kWh); Cargo por servicio publico Base ( 110 kWh) (Ex. IVA),0.9800,N,,
OQ-01307,Electricidad consumida ( 200 kWh),,COOPERATIVA ELECTRICA PAILLACO LIMITADA,DISTRIBUCION DE ENERGIA ELECTRICA,COMPRAS,DTE_033_000000339671_816298008.xml,339671,Administracion del servicio (Cargo fijo mensual); Transporte de Electricidad ( 200 kWh); Cargo por servicio publico Base ( 200 kWh) (Ex. IVA),0.9800,N,,
OQ-01308,Electricidad consumida ( 4 kWh),,COOPERATIVA ELECTRICA PAILLACO LIMITADA,DISTRIBUCION DE ENERGIA ELECTRICA,COMPRAS,DTE_033_000000350278_816298008.xml,350278,Administracion del servicio (Cargo fijo mensual); Transporte de Electricidad ( 4 kWh); Cargo por servicio publico Base ( 4 kWh) (Ex. IVA),0.9800,N,,
OQ-01309,Electricidad consumida ( 51 kWh),,COOPERATIVA ELECTRICA PAILLACO LIMITADA,DISTRIBUCION DE ENERGIA ELECTRICA,COMPRAS,DTE_033_000000342922_816298008.xml,342922,Administracion del servicio (Cargo fijo mensual); Transporte de Electricidad ( 51 kWh); Cargo por servicio publico Base ( 51 kWh) (Ex. IVA),0.9800,N,,
OQ-01311,Electricidad consumida ( 95 kWh),,COOPERATIVA ELECTRICA PAILLACO LIMITADA,DISTRIBUCION DE ENERGIA ELECTRICA,COMPRAS,DTE_033_000000333811_816298008.xml,333811,Administracion del servicio (Cargo fijo mensual); Transporte de Electricidad ( 95 kWh); Cargo por servicio publico Base ( 95 kWh) (Ex. IVA),0.9800,N,,
OQ-01312,Electricidad consumida ( 92 kWh),,COOPERATIVA ELECTRICA PAILLACO LIMITADA,DISTRIBUCION DE ENERGIA ELECTRICA,COMPRAS,DTE_033_000000336196_816298008.xml,336196,Administracion del servicio (Cargo fijo mensual); Transporte de Electricidad ( 92 kWh); Cargo por servicio publico Base ( 92 kWh) (Ex. IVA),0.9800,N,,
OQ-01313,Electricidad consumida ( 150 kWh),,COOPERATIVA ELECTRICA PAILLACO LIMITADA,DISTRIBUCION DE ENERGIA ELECTRICA,COMPRAS,DTE_033_000000345190_816298008.xml,345190,Administracion del servicio (Cargo fijo mensual); Transporte de Electricidad ( 150 kWh); Cargo por servicio publico Base ( 150 kWh) (Ex. IVA),0.9800,N,,
OQ-01314,Electricidad consumida ( 146 kWh),,COOPERATIVA ELECTRICA PAILLACO LIMITADA,DISTRIBUCION DE ENERGIA ELECTRICA,COMPRAS,DTE_033_000000333965_816298008.xml,333965,Administracion del servicio (Cargo fijo mensual); Transporte de Electricidad ( 146 kWh); Cargo por servicio publico Base ( 146 kWh) (Ex. IVA),0.9800,N,,
OQ-01316,Electricidad consumida ( 245 kWh),,COOPERATIVA ELECTRICA PAILLACO LIMITADA,DISTRIBUCION DE ENERGIA ELECTRICA,COMPRAS,DTE_033_000000349932_816298008.xml,349932,Administracion del servicio (Cargo fijo mensual); Transporte de Electricidad ( 245 kWh); Cargo por servicio publico Base ( 245 kWh) (Ex. IVA),0.9800,N,,
OQ-01317,Electricidad consumida ( 133 kWh),,COOPERATIVA ELECTRICA PAILLACO LIMITADA,DISTRIBUCION DE ENERGIA ELECTRICA,COMPRAS,DTE_033_000000340739_816298008.xml,340739,Administracion del servicio (Cargo fijo mensual); Transporte de Electricidad ( 133 kWh); Cargo por servicio publico Base ( 133 kWh) (Ex. IVA),0.9800,N,,
OQ-01318,Electricidad consumida ( 184 kWh),,COOPERATIVA ELECTRICA PAILLACO LIMITADA,DISTRIBUCION DE ENERGIA ELECTRICA,COMPRAS,DTE_033_000000354468_816298008.xml,354468,Administracion del servicio (Cargo fijo mensual); Transporte de Electricidad ( 184 kWh); Cargo por servicio publico Base ( 184 kWh) (Ex. IVA),0.9800,N,,
OQ-01319,Electricidad consumida ( 73 kWh),,COOPERATIVA ELECTRICA PAILLACO LIMITADA,DISTRIBUCION DE ENERGIA ELECTRICA,COMPRAS,DTE_033_000000349787_816298008.xml,349787,Administracion del servicio (Cargo fijo mensual); Transporte de Electricidad ( 73 kWh); Cargo por servicio publico Base ( 73 kWh) (Ex. IVA),0.9800,N,,
OQ-01320,Electricidad consumida ( 118 kWh),,COOPERATIVA ELECTRICA PAILLACO LIMITADA,DISTRIBUCION DE ENERGIA ELECTRICA,COMPRAS,DTE_033_000000347507_816298008.xml,347507,Administracion del servicio (Cargo fijo mensual); Transporte de Electricidad ( 118 kWh); Cargo por servicio publico Base ( 118 kWh) (Ex. IVA),0.9800,N,,
OQ-01321,Electricidad consumida ( 8 kWh),,COOPERATIVA ELECTRICA PAILLACO LIMITADA,DISTRIBUCION DE ENERGIA ELECTRICA,COMPRAS,DTE_033_000000334269_816298008.xml,334269,"Administracion del servicio (Cargo fijo mensual); Cargo mensual por demanda máxima leida de potencia en horas de punta ( 0,010 ); Cargo mensual por D. Max de potencia suministrada ( 37,230 ); Transporte de Electricidad ( 8 kWh); Multa por consumo reactivo (Recargo por consumo reactivo) ( 0,530 ); Recargo lectura de BT de consumos de cliente en AT(E) 3,5%",0.9800,N,,
OQ-01322,Electricidad consumida ( 139 kWh),,COOPERATIVA ELECTRICA PAILLACO LIMITADA,DISTRIBUCION DE ENERGIA ELECTRICA,COMPRAS,DTE_033_000000345198_816298008.xml,345198,Administracion del servicio (Cargo fijo mensual); Transporte de Electricidad ( 139 kWh); Cargo por servicio publico Base ( 139 kWh) (Ex. IVA),0.9800,N,,
OQ-01324,Electricidad consumida ( 28 kWh),,COOPERATIVA ELECTRICA PAILLACO LIMITADA,DISTRIBUCION DE ENERGIA ELECTRICA,COMPRAS,DTE_033_000000333819_816298008.xml,333819,Administracion del servicio (Cargo fijo mensual); Transporte de Electricidad ( 28 kWh); Cargo por servicio publico Base ( 28 kWh) (Ex. IVA),0.9800,N,,
OQ-01325,Electricidad consumida ( 19 kWh),,COOPERATIVA ELECTRICA PAILLACO LIMITADA,DISTRIBUCION DE ENERGIA ELECTRICA,COMPRAS,DTE_033_000000332006_816298008.xml,332006,Administracion del servicio (Cargo fijo mensual); Transporte de Electricidad ( 19 kWh); Cargo por servicio publico Base ( 19 kWh) (Ex. IVA),0.9800,N,,
OQ-01326,Electricidad consumida ( 153 kWh),,COOPERATIVA ELECTRICA PAILLACO LIMITADA,DISTRIBUCION DE ENERGIA ELECTRICA,COMPRAS,DTE_033_000000347499_816298008.xml,347499,Administracion del servicio (Cargo fijo mensual); Transporte de Electricidad ( 153 kWh); Cargo por servicio publico Base ( 153 kWh) (Ex. IVA),0.9800,N,,
OQ-01327,Electricidad consumida ( 155 kWh),,COOPERATIVA ELECTRICA PAILLACO LIMITADA,DISTRIBUCION DE ENERGIA ELECTRICA,COMPRAS,DTE_033_000000329263_816298008.xml,329263,Administracion del servicio (Cargo fijo mensual); Transporte de Electricidad ( 155 kWh); Cargo por servicio publico Base ( 155 kWh) (Ex. IVA),0.9800,N,,
OQ-01328,Electricidad consumida ( 42 kWh),,COOPERATIVA ELECTRICA PAILLACO LIMITADA,DISTRIBUCION DE ENERGIA ELECTRICA,COMPRAS,DTE_033_000000338378_816298008.xml,338378,Administracion del servicio (Cargo fijo mensual); Transporte de Electricidad ( 42 kWh); Cargo por servicio publico Base ( 42 kWh) (Ex. IVA),0.9800,N,,
OQ-01329,Electricidad consumida ( 524 kWh),,COOPERATIVA ELECTRICA PAILLACO LIMITADA,DISTRIBUCION DE ENERGIA ELECTRICA,COMPRAS,DTE_033_000000354370_816298008.xml,354370,Administracion del servicio (Cargo fijo mensual); Transporte de Electricidad ( 524 kWh); Cargo por servicio publico Base ( 524 kWh) (Ex. IVA); Cargo Fondo de Estabilizacion Ley 21.472 ( 524 kWh) (Ex. IVA),0.9800,N,,
OQ-01330,Electricidad consumida ( 152 kWh),,COOPERATIVA ELECTRICA PAILLACO LIMITADA,DISTRIBUCION DE ENERGIA ELECTRICA,COMPRAS,DTE_033_000000342914_816298008.xml,342914,Administracion del servicio (Cargo fijo mensual); Transporte de Electricidad ( 152 kWh); Cargo por servicio publico Base ( 152 kWh) (Ex. IVA),0.9800,N,,
OQ-01331,Electricidad consumida ( 5 kWh),,COOPERATIVA ELECTRICA PAILLACO LIMITADA,DISTRIBUCION DE ENERGIA ELECTRICA,COMPRAS,DTE_033_000000345693_816298008.xml,345693,Administracion del servicio (Cargo fijo mensual); Transporte de Electricidad ( 5 kWh); Cargo por servicio publico Base ( 5 kWh) (Ex. IVA),0.9800,N,,
OQ-01332,Electricidad consumida ( 168 kWh),,COOPERATIVA ELECTRICA PAILLACO LIMITADA,DISTRIBUCION DE ENERGIA ELECTRICA,COMPRAS,DTE_033_000000347600_816298008.xml,347600,Administracion del servicio (Cargo fijo mensual); Transporte de Electricidad ( 168 kWh); Cargo por servicio publico Base ( 168 kWh) (Ex. IVA),0.9800,N,,
OQ-01334,Electricidad consumida ( 27 kWh),,COOPERATIVA ELECTRICA PAILLACO LIMITADA,DISTRIBUCION DE ENERGIA ELECTRICA,COMPRAS,DTE_033_000000340646_816298008.xml,340646,Administracion del servicio (Cargo fijo mensual); Transporte de Electricidad ( 27 kWh); Cargo por servicio publico Base ( 27 kWh) (Ex. IVA),0.9800,N,,
OQ-01335,Electricidad consumida ( 39 kWh),,COOPERATIVA ELECTRICA PAILLACO LIMITADA,DISTRIBUCION DE ENERGIA ELECTRICA,COMPRAS,DTE_033_000000331508_816298008.xml,331508,Administracion del servicio (Cargo fijo mensual); Transporte de Electricidad ( 39 kWh); Cargo por servicio publico Base ( 39 kWh) (Ex. IVA),0.9800,N,,
OQ-01336,Electricidad consumida ( 124 kWh),,COOPERATIVA ELECTRICA PAILLACO LIMITADA,DISTRIBUCION DE ENERGIA ELECTRICA,COMPRAS,DTE_033_000000331500_816298008.xml,331500,Administracion del servicio (Cargo fijo mensual); Transporte de Electricidad ( 124 kWh); Cargo por servicio publico Base ( 124 kWh) (Ex. IVA),0.9800,N,,
OQ-01337,Electricidad consumida ( 252 kWh),,COOPERATIVA ELECTRICA PAILLACO LIMITADA,DISTRIBUCION DE ENERGIA ELECTRICA,COMPRAS,DTE_033_000000341939_816298008.xml,341939,Administracion del servicio (Cargo fijo mensual); Transporte de Electricidad ( 252 kWh); Cargo por servicio publico Base ( 252 kWh) (Ex. IVA),0.9800,N,,
OQ-01338,Electricidad consumida ( 21 kWh),,COOPERATIVA ELECTRICA PAILLACO LIMITADA,DISTRIBUCION DE ENERGIA ELECTRICA,COMPRAS,DTE_033_000000327110_816298008.xml,327110,Administracion del servicio (Cargo fijo mensual); Transporte de Electricidad ( 21 kWh); Cargo por servicio publico Base ( 21 kWh) (Ex. IVA),0.9800,N,,
OQ-01340,Electricidad consumida ( 179 kWh),,COOPERATIVA ELECTRICA PAILLACO LIMITADA,DISTRIBUCION DE ENERGIA ELECTRICA,COMPRAS,DTE_033_000000356761_816298008.xml,356761,Administracion del servicio (Cargo fijo mensual); Transporte de Electricidad ( 179 kWh); Cargo por servicio publico Base ( 179 kWh) (Ex. IVA),0.9800,N,,
OQ-01341,Electricidad consumida ( 172 kWh),,COOPERATIVA ELECTRICA PAILLACO LIMITADA,DISTRIBUCION DE ENERGIA ELECTRICA,COMPRAS,DTE_033_000000356662_816298008.xml,356662,Administracion del servicio (Cargo fijo mensual); Transporte de Electricidad ( 172 kWh); Cargo por servicio publico Base ( 172 kWh) (Ex. IVA),0.9500,N,,
OQ-01342,Interés por mora Energía,,CIA ELECTRICA OSORNO S A,Distribución de Energía Eléctrica,COMPRAS,DTE_033_000001424974_965315004.xml,1424974,Administración del Servicio; Transporte de Electricidad; Electricidad Consumida; Cargo mensual por demanda máxima de Potencia Contratada; Recargo Lectura Baja Tensión; Cargo por Servicio Público,0.9500,N,,
